ORDRE;uai_mail;bdd iMFR;num_bee_etablissements;RNE iMFR;uai_code_educnationale;;Mail;uai_mail;uai_code_region;uai_region;uai_code_departement;uai_departement;uai_libelle_administratif;uai_libelle_communication;uai_debut_validite;uai_fin_validite;uai_siteweb;uai_telephone;uai_mail;uai_fax;uai_ministere_principal;uai_secteur;uai_nature;uaiprive_orgaffiliation;uaiprive_typecontrat;uai_code_siret;uai_libelle_educnationale;uai_eleve;uai_etudiant;uai_adulte;uai_apprenti;uai_code_commume;uai_commune;adressepostale_ligne1;adressepostale_ligne2;adressepostale_ligne3;adressepostale_ligne4;adressepostale_ligne5;adressepostale_ligne6;adressegeographique_ligne1;adressegeographique_ligne2;adressegeographique_ligne3;adressegeographique_ligne4;adressegeographique_ligne5;adressegeographique_ligne6;uai_niveau;uainiveau1_codedger;uainiveau1_libelle_administratif;uainiveau2_codedger;uainiveau2_libelle_administratif;date_jeu_donnees;coord_wgs84_x;coord_wgs84_y;uai_id_cdn;uai_codedger;uai_type;anneesco_cdn;annee_scolaire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Doulaincourt;52_doulaincourt;64006;0520901X;0520901X;;mfr.Doulaincourt@mfr.asso.fr;mfr.Doulaincourt;44;Grand Est;52;Haute-Marne;MFREO 'de Montrol' de Doulaincourt;MFR de DOULAINCOURT;1999-09-01;;www.mfr.doulaincourt.com;0325946225;mfr.Doulaincourt;0325943741;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;30287992900016;MAISON FAMILIALE RURALE DE DOULAINCOURT;Oui;Non;Non;Non;52177;DOULAINCOURT SAUCOURT;MFR DE DOULAINCOURT;;;12 RUE TOUPOT DE BEVEAUX;;52270 DOULAINCOURT SAUCOURT;MFR DE DOULAINCOURT;;;12 RUE TOUPOT DE BEVEAUX;;52270 DOULAINCOURT SAUCOURT;2;05201413;Association MFREO 'de Montrol' de Doulaincourt;;;2020-09-29;5.2066191133659;48.3245231092245;230;05200224;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;cfp.port-brillet;53_CFP portbrillet;0;0;0531020W;Erreur RNE !;cfp.port-brillet@mfr.asso.fr;cfp.port-brillet;52;Pays de la Loire;53;Mayenne;FC du CFP Port Brillet;Centre de Formation et de Promotion;2003-09-01;;www.formation-lafutaie53.fr;0243018280;cfp.port-brillet;0243018666;Sans objet;Privé;CFP;UNMFREO;Sans objet;78625629700023;CENTRE FORMATION CONTINUE CFP PORT BRILLET;Non;Non;Oui;Non;53182;PORT BRILLET;CENTRE DE FORMATION ET DE PROMOTION;;;LA FUTAIE;;53410 PORT BRILLET;CENTRE DE FORMATION ET DE PROMOTION;;;LA FUTAIE;;53410 PORT BRILLET;1;05303779;FC du CFP Port Brillet;;;2020-09-29;-0.971741286189162;48.1121218580184;5000000003366;05303779;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;craon.oudon;53_craon;56807;0530886A;0530886A;;mfr.craon.oudon@mfr.asso.fr;mfr.craon.oudon;52;Pays de la Loire;53;Mayenne;MFREO de l'Oudon à Craon;MFREO DE L'Oudon;1999-09-01;;www.mfr-craon-oudon.fr;0243061498;mfr.craon.oudon;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78624010100018;MAISON FAMILIALE RURALE DE CRAON;Oui;Non;Non;Non;53084;CRAON;MFREO DE L OUDON;;;31 ROUTE DE NANTES;;53400 CRAON;MFREO DE L OUDON;;;31 ROUTE DE NANTES;;53400 CRAON;2;05302492;Association de la MFREO de l'Oudon à Craon (Fille);;;2020-09-29;-0.956765;47.84948;460;05300259;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;craon-hippo;53_craonhippodrome;56808;0530887B;0530887B;;mfr.craon-hippo@mfr.asso.fr;mfr.craon-hippo;52;Pays de la Loire;53;Mayenne;MFREO 'L'Hippodrome' de Craon;MAISON FAMILIALE DE l'HIPPODROME;1999-09-01;;;0243061482;mfr.craon-hippo;0243060822;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DE CRAON;Oui;Non;Non;Non;53084;CRAON;MAISON FAMILIALE DE L HIPPODROME;;;ROUTE DE SEGRE;;53400 CRAON;MAISON FAMILIALE DE L HIPPODROME;;;ROUTE DE SEGRE;;53400 CRAON;2;05302591;Association de la MFREO 'l'Hippodrome' de Craon;;;2020-09-29;-0.944569194165689;47.8404635271044;453;05300160;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;ireo.pignerie;53_ireopignerie;56790;0530909A;0530863A;Erreur RNE !;ireo.pignerie@mfr.asso.fr;ireo.pignerie;52;Pays de la Loire;53;Mayenne;MFREO 'La Pignerie' de Laval;M.F.R. 'LA PIGNERIE';1999-09-01;;http://www.la-pignerie.fr;0243670493;ireo.pignerie;0243563098;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78627921600026;MAISON FAMILIALE RURALE DE LAVAL;Oui;Non;Oui;Non;53130;LAVAL;MFR LA PIGNERIE;;;ROUTE DU BOIS DE L HUISSERIE;BP 0207;53002 LAVAL CEDEX;MFR LA PIGNERIE;;;ROUTE DU BOIS DE L HUISSERIE;;53000 LAVAL;2;05303086;Association de la MFREO 'La Pignerie' de Laval;;;2020-09-29;-0.793377356213688;48.0526607127973;472;05301150;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Pre-en-Pail;53_preenpail;57015;0530829N;0530829N;;mfr.Pre-en-Pail@mfr.asso.fr;mfr.Pre-en-Pail;52;Pays de la Loire;53;Mayenne;MFREO de Pré en Pail;MFREO de Pré en Pail;2002-09-01;;www.mfr-preenpail-asso.com;0243038777;mfr.Pre-en-Pail;0243030568;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78627885300027;MAISON FAMILIALE RURALE DE PRÉ EN PAIL;Oui;Non;Oui;Non;53185;PRE EN PAIL SAINT SAMSON;MFREO DE PRE EN PAIL;;;LA CHAUVINIERE;PRE EN PAIL;53140 PRE EN PAIL ST SAMSON;MFREO DE PRE EN PAIL;;;LA CHAUVINIERE;PRE EN PAIL;53140 PRE EN PAIL ST SAMSON;2;05302888;Association de la MFREO de Pré en Pail;;;2020-09-29;-0.226347456914931;48.4554866885194;470;05300952;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;st-berthevin;53_stberthevin;56815;0530828M;0530828M;;mfr.st-berthevin@mfr.asso.fr;mfr.st-berthevin;52;Pays de la Loire;53;Mayenne;MFREO de Saint Berthevin;MAISON FAMILIALE RURALE de SAINT-BERTHEVIN;1999-09-01;;www.mfrsaintberthevin.com;0243692553;mfr.st-berthevin;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78627058700011;MAISON FAMILIALE RURALE DE ST BERTHEVIN;Oui;Non;Non;Oui;53201;SAINT BERTHEVIN;MAISON FAMILIALE RURALE;;;RUE JEAN COTTEREAU;;53940 ST BERTHEVIN;MAISON FAMILIALE RURALE;;;RUE JEAN COTTEREAU;;53940 ST BERTHEVIN;2;05302987;Association de la MFREO de St Berthevin;;;2020-09-29;-0.831317;48.065315;471;05301051;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;bras;55_brassurmeuse;0;0550909P;0550909P;;mfr.bras@mfr.asso.fr;mfr.bras;44;Grand Est;55;Meuse;IREO de Bras sur Meuse;IREO de Bras sur Meuse;1999-09-01;;;0329843510;mfr.bras;0329843831;Ministère en charge de l'Agriculture;Privé;IREO;UNMFREO;Rythme approprié par alternance;78338470400012;MAISON FAMILIALE RURALE DE BRAS SUR MEUSE;Oui;Non;Non;Non;55073;BRAS SUR MEUSE;IREO DE BRAS SUR MEUSE;;;14 AVENUE RAYMOND POINCARE;;55100 BRAS SUR MEUSE;IREO DE BRAS SUR MEUSE;;;14 AVENUE RAYMOND POINCARE;;55100 BRAS SUR MEUSE;2;05501998;Association de l'IREO de Bras sur Meuse;;;2020-09-29;5.376952212138;49.2100042615995;286;05500161;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;Commercy;55_commercy;39300;0550959U;0550959U;;mfr.Commercy@mfr.asso.fr;mfr.Commercy;44;Grand Est;55;Meuse;MFREO de Commercy;Maison Familiale Rurale;1999-09-01;;www.mfr-commercy.com;0329910436;mfr.Commercy;0329911797;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78338795400010;MAISON FAMILIALE RURALE DE COMMERCY;Oui;Non;Non;Non;55122;COMMERCY;MAISON FAMILIALE RURALE;;;8 RUE DU FOUR A CHAUX;;55200 COMMERCY;MAISON FAMILIALE RURALE;;;8 RUE DU FOUR A CHAUX;;55200 COMMERCY;2;05501710;Association de la MFREO de Commercy;;;2020-09-29;5.58485869262025;48.7623442853896;300;05500458;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;Damvillers;55_damvillers;39299;0550958T;0550958T;;mfr.Damvillers@mfr.asso.fr;mfr.Damvillers;44;Grand Est;55;Meuse;MFREO de Damvillers;MFREO de Damvillers;1999-09-01;;;0329856054;mfr.Damvillers;0329855371;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78338935600016;MAISON FAMILIALE RURALE DE DAMVILLERS;Oui;Non;Non;Non;55145;DAMVILLERS;MFREO DE DAMVILLERS;;;4 AVENUE DE VERDUN;;55150 DAMVILLERS;MFREO DE DAMVILLERS;;;4 AVENUE DE VERDUN;;55150 DAMVILLERS;2;05501610;Association de la MFREO de Damvillers;;;2020-09-29;5.39792363165023;49.3395974126436;299;05500359;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;Stenay;55_stenay;39301;0550960V;0550960V;;mfr.Stenay@mfr.asso.fr;mfr.Stenay;44;Grand Est;55;Meuse;MFREO de Stenay;MAISON FAMILIALE RURALE DE STENAY;1999-09-01;;www.mfr-stenay.com;0329803178;mfr.Stenay;0329804976;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;32252047900013;MAISON FAMILIALE RURALE DE STENAY;Oui;Non;Non;Non;55502;STENAY;MAISON FAMILIALE RURALE DE STENAY;;;4 RUE DES LILAS;;55700 STENAY;MAISON FAMILIALE RURALE DE STENAY;;;4 RUE DES LILAS;;55700 STENAY;2;05501899;Association de la MFREO de Stenay;;;2020-09-29;5.19266249624035;49.4947180580651;293;05500260;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;vigneulles;55_vigneulles;39304;0550892W;0550892W;;mfr.vigneulles@mfr.asso.fr;mfr.vigneulles;44;Grand Est;55;Meuse;MFREO 'Château des 4 vents' de Vigneulles;MFREO VIGNEULLES LES HATTONCHATEL;1999-09-01;;www.mfr-vigneulles.com;0329893034;mfr.vigneulles;0329893476;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78341511000015;MAISON FAMILIALE RURALE DE VIGNEULLES;Oui;Non;Non;Non;55551;VIGNEULLES LES HATTONCHATEL;MFREO VIGNEULLES LES HATTONCHATEL;;;CHATEAU DES QUATRE VENTS;;55210 VIGNEULLES LES HATTONCHATEL;MFREO VIGNEULLES LES HATTONCHATEL;;;CHATEAU DES QUATRE VENTS;;55210 VIGNEULLES LES HATTONCHATEL;2;05502097;Association MFREO 'Château des 4 vents' Vigneulles;;;2020-09-29;5.70353337056702;48.9810703231815;302;05500557;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;guilliers;56_guilliers;44575;0561529H;0561529H;;mfr.guilliers@mfr.asso.fr;mfr.guilliers;53;Bretagne;56;Morbihan;MFREO de Guilliers;MFREO de Guilliers (FS);1999-09-01;;mfr-guilliers.fr;0297744064;mfr.guilliers;0297744005;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;77782252900015;MAISON FAMILIALE RURALE DE GUILLIERS;Oui;Non;Oui;Oui;56080;GUILLIERS;MFREO DE GUILLIERS FS;;;22 ROUTE DE JOSSELIN;;56490 GUILLIERS;MFREO DE GUILLIERS FS;;;22 ROUTE DE JOSSELIN;;56490 GUILLIERS;2;05604410;Association de la MFREO de Guilliers;;;2020-09-29;-2.413186;48.039118;184;05601018;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;Questembert;56_questembert;44584;0561476A;0561476A;;mfr.Questembert@mfr.asso.fr;mfr.Questembert;53;Bretagne;56;Morbihan;MFREO de Questembert;MFREO de Questembert;1999-09-01;;https://www.mfr-questembert.fr/;0297261077;mfr.Questembert;0297265965;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;33453512700016;MAISON FAMILIALE RURALE DE QUESTEMBER;Oui;Non;Oui;Oui;56184;QUESTEMBERT;MFREO DE QUESTEMBERT;;;1 BOULEVARD PASTEUR;BP 12;56230 QUESTEMBERT;MFREO DE QUESTEMBERT;;;1 BOULEVARD PASTEUR;;56230 QUESTEMBERT;2;05604310;Association de la MFREO de Questembert;;;2020-09-29;-2.450451;47.662604;183;05600919;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;avesnes;59_avesnes;27066;0594799W;0594799W;;mfr.avesnes@mfr.asso.fr;mfr.avesnes;32;Hauts-de-France;59;Nord;MFR d'Avesnes sur Helpe;"CFA-MFR ""Le Clos Fleuri""";1999-09-01;;htpp://mfravesnes.org;0327614222;mfr.avesnes;0327579374;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;30931979600012;MAISON FAMILIALE RURALE D'AVESNES SUR HELPE;Oui;Non;Non;Oui;59036;AVESNES SUR HELPE;MFR D AVESNES SUR HELPE;;;5 RUE DU PONT DES DAMES;BP 30024;59361 AVESNES SUR HELPE CEDEX;MFR D AVESNES SUR HELPE;;;5 RUE DU PONT DES DAMES;;59440 AVESNES SUR HELPE;2;05905513;Association de la MFR d'Avesnes sur Helpe;;;2020-09-29;3.935209;50.125301;346;05901153;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;Haussy;59_haussy;26739;0595773E;0595773E;;mfr.Haussy@mfr.asso.fr;mfr.Haussy;32;Hauts-de-France;59;Nord;MFREO de Haussy;Maison Familiale Rurale de Haussy;1999-09-01;;;0327373504;mfr.Haussy;0327373559;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78386532200029;MAISON FAMILIALE RURALE DE HAUSSY;Oui;Non;Oui;Oui;59289;HAUSSY;MFREO DE HAUSSY;;;14 RUE AUGUSTE DELCROIX;;59294 HAUSSY;MFREO DE HAUSSY;;;14 RUE AUGUSTE DELCROIX;;59294 HAUSSY;2;05905313;Association de la MFREO de Haussy;;;2020-09-29;3.474358;50.22123;344;05900955;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;le-cateau;59_lecateau;30366;0595541C;0595541C;;mfr.le-cateau@mfr.asso.fr;mfr.le-cateau;32;Hauts-de-France;59;Nord;MFREO du Cateau;MFREO du Cateau;1999-09-01;;mfr-le-cateau.fr;0327843013;mfr.le-cateau;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78363847100020;MAISON FAMILIALE RURALE DU CATEAU;Oui;Non;Non;Oui;59136;LE CATEAU CAMBRESIS;MFREO DU CATEAU;;;70 RUE FAIDHERBE;;59360 LE CATEAU CAMBRESIS;MFREO DU CATEAU;;;70 RUE FAIDHERBE;;59360 LE CATEAU CAMBRESIS;2;05905413;Association de la MFREO du Cateau;;;2020-09-29;3.537918;50.090309;345;05901054;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;beaulieu;60_beaulieu;66910;0601770Y;0601770Y;;mfr.beaulieu@mfr.asso.fr;mfr.beaulieu;32;Hauts-de-France;60;Oise;MFREO du Noyonnais à Beaulieu les Fontaines;MFREO du Noyonnais à Beaulieu les Fontaines;1999-09-01;;;0344434016;mfr.beaulieu;0344433502;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78056404300021;MAISON FAMILIALE RURALE DE BEAULIEU LES FONTAINES;Oui;Non;Non;Non;60053;BEAULIEU LES FONTAINES;MFREO DU NOYONNAIS A BEAULIEU LES FONT;;;CHATEAU JEANNE D ARC;;60310 BEAULIEU LES FONTAINES;MFREO DU NOYONNAIS A BEAULIEU LES FONT;;;CHATEAU JEANNE D ARC;;60310 BEAULIEU LES FONTAINES;2;06003312;Association de la MFREO du Noyonnais de Beaulieu;;;2020-09-29;2.91161971215767;49.6588971956567;517;06000525;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;songeons;60_songeons;67118;0601610Z;0601610Z;;mfr.songeons@mfr.asso.fr;mfr.songeons;32;Hauts-de-France;60;Oise;MFREO de Songeons;MFR de Songeons;1999-09-01;;www.mfrsongeons.com;0344823003;mfr.songeons;0344826342;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;30291412200015;MAISON FAMILIALE RURALE DE SONGEONS;Oui;Non;Non;Oui;60623;SONGEONS;MFREO DE SONGEONS;;;5 PLACE DU GENERAL DE GAULLE;BP 09;60380 SONGEONS;MFREO DE SONGEONS;;;5 PLACE DU GENERAL DE GAULLE;;60380 SONGEONS;2;06003212;Association de la MFREO de Songeons;;;2020-09-29;1.853512;49.547969;516;06000426;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;stsulpice;60_stsulpice;67091;0601688J;0601688J;;mfr.stsulpice@mfr.asso.fr;mfr.stsulpice;32;Hauts-de-France;60;Oise;MFREO de Saint Sulpice;MFREO de Saint Sulpice;1999-09-01;;MFR ST SULPICE;0344811122;mfr.stsulpice;0344811120;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;30291371000018;MAISON FAMILIALE RURALE DE ST SULPICE;Oui;Non;Non;Oui;60598;SAINT SULPICE;MFREO DE SAINT SULPICE;;;CHATEAU DE CRECY;;60430 ST SULPICE;MFREO DE SAINT SULPICE;;;CHATEAU DE CRECY;;60430 ST SULPICE;2;06003412;Association de la MFREO de Saint Sulpice;;;2020-09-29;2.131174;49.347976;518;06000624;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Alencon;61_alencon;12892;0611226B;0611226B;;mfr.Alencon@mfr.asso.fr;mfr.Alencon;28;Normandie;61;Orne;MFREO d'Alençon;MFREO d'Alençon;2002-09-01;;www.mfr-alencon.websilog.com;0233826947;mfr.Alencon;0233826945;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;40003839400021;MAISON FAMILIALE RURALE D'ALENCON;Oui;Non;Oui;Oui;61001;ALENCON;MFREO D ALENCON;;;6 RUE GIROYE;;61000 ALENCON;MFREO D ALENCON;;;6 RUE GIROYE;;61000 ALENCON;2;06103585;Association de la MFREO d'Alençon;;;2020-09-29;0.076857;48.43275;5000000002873;06103486;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;cerisy;61_cerisy;12949;0611119K;0611119K;;mfr.cerisy@mfr.asso.fr;mfr.cerisy;28;Normandie;61;Orne;MFREO de Cerisy Belle Etoile;MFREO de Cerisy Belle Etoile;1999-09-01;;www.cerisy.mfr.fr;0233984370;mfr.cerisy;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78094682800016;MAISON FAMILIALE RURALE DE CERISY BELLE ETOILE;Oui;Non;Oui;Oui;61078;CERISY BELLE ETOILE;MFREO DE CERISY BELLE ETOILE;;;6 ROUTE DE FLERS;;61100 CERISY BELLE ETOILE;MFREO DE CERISY BELLE ETOILE;;;6 ROUTE DE FLERS;;61100 CERISY BELLE ETOILE;2;06103090;Association de la MFREO  de Cerisy Belle Etoile;;;2020-09-29;-0.625131;48.796871;390;06101055;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;cfp.ferte-mace;61_cfp lafertemace;62229;0611175W;0611175W;;cfp.ferte-mace@mfr.asso.fr;cfp.ferte-mace;28;Normandie;61;Orne;MFREO de La Ferté Macé;M.F.R - C.F.T.A. de La Ferté-Macé;2002-09-01;;www.cftaferte.mfr.fr;0233306850;cfp.ferte-mace;0233306848;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;41461021200014;MAISON FAMILIALE RURALE DE LA FERTE MACE;Oui;Non;Oui;Oui;61168;LA FERTE MACE;MFR - CFTA DE LA FERTE-MACE;;;25 RUE PIERRE NEVEU;BP 59;61600 LA FERTE MACE;MFR - CFTA DE LA FERTE-MACE;;;25 RUE PIERRE NEVEU;;61600 LA FERTE MACE;2;06103387;Association de la MFREO de La Ferté Macé;;;2020-09-29;-0.353057;48.593387;393;06101352;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;haleine;61_haleine;12948;0611118J;0611118J;;mfr.haleine@mfr.asso.fr;mfr.haleine;28;Normandie;61;Orne;MFREO de Haleine;MFREO de Haleine;1999-09-01;;www.haleine.mfr.fr;0233379549;mfr.haleine;0233308029;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78095930000010;MAISON FAMILIALE RURALE D'HALEINE;Oui;Non;Oui;Non;61096;RIVES D ANDAINE;MFREO DE HALEINE;;;18 RUE D ALENCON;HALEINE;61410 RIVES D ANDAINE;MFREO DE HALEINE;;;18 RUE D ALENCON;HALEINE;61410 RIVES D ANDAINE;2;06102991;Association de la MFREO de Haleine;;;2020-09-29;-0.444490334611658;48.5161910620975;389;06100956;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;mortagne.canin;61_mortagne;0;0611039Y;0611039Y;;mfr.mortagne.canin@mfr.asso.fr;mfr.mortagne.canin;28;Normandie;61;Orne;MFREO de Mortagne au Perche JG;MFREO de Mortagne au Perche JG;1999-09-01;;;0233852828;mfr.mortagne.canin;0238852836;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78096827700019;MAISON FAMILIALE RURALE DE MORTAGNE - GARCONS;Oui;Non;Oui;Oui;61293;MORTAGNE AU PERCHE;MFREO DE MORTAGNE AU PERCHE JG;;;50 RUE DES 15 FUSILLES;;61400 MORTAGNE AU PERCHE;MFREO DE MORTAGNE AU PERCHE JG;;;50 RUE DES 15 FUSILLES;;61400 MORTAGNE AU PERCHE;2;06102595;Association de la MFREO de Mortagne au Perche JG;;;2020-09-29;0.549238;48.522126;385;06100560;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;Mortagne.Chartrage;61_mortagneduperche;12992;0611035U;0611035U;;mfr.Mortagne.Chartrage@mfr.asso.fr;mfr.Mortagne.Chartrage;28;Normandie;61;Orne;MFREO Mortagne au Perche JF;MFREO Mortagne au Perche JF;1999-09-01;;;0233250876;mfr.Mortagne.Chartrage;0233254822;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78096826900016;MAISON FAMILIALE RURALE DE MORTAGNE - FILLES;Oui;Non;Oui;Non;61293;MORTAGNE AU PERCHE;MFREO MORTAGNE AU PERCHE JF;;;4 RUE DE CHARTRAGE;;61400 MORTAGNE AU PERCHE;MFREO MORTAGNE AU PERCHE JF;;;4 RUE DE CHARTRAGE;;61400 MORTAGNE AU PERCHE;2;06102793;Association de la MFREO de Mortagne au Perche JF;;;2020-09-29;0.550464844615602;48.5149423854462;387;06100758;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;Pointel;61_pointel;12993;0611037W;0611037W;;mfr.Pointel@mfr.asso.fr;mfr.Pointel;28;Normandie;61;Orne;MFREO de Pointel;MAISON FAMILIALE RURALE;2002-09-01;;www.mfr-pointel.com;0233660064;mfr.Pointel;0233654955;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;33999592000016;MAISON FAMILIALE RURALE DE POINTEL;Oui;Non;Oui;Non;61332;POINTEL;MAISON FAMILIALE RURALE;;;LE CHATEAU;;61220 POINTEL;MAISON FAMILIALE RURALE;;;LE CHATEAU;;61220 POINTEL;2;06102694;Association de la MFREO de Pointel;;;2020-09-29;-0.357237358945814;48.6972149819766;386;06100659;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;trun;61_trun;12994;0611038X;0611038X;;mfr.trun@mfr.asso.fr;mfr.trun;28;Normandie;61;Orne;MFREO de Trun;MFREO de Trun;1999-09-01;;www.trun.mfr.fr;0233367024;mfr.trun;0233397971;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78098421700015;MAISON FAMILIALE RURALE DE TRUN;Oui;Non;Non;Non;61494;TRUN;MFREO DE TRUN;;;14 RUE  PRESIDENT MITTERRAND;;61160 TRUN;MFREO DE TRUN;;;14 RUE  PRESIDENT MITTERRAND;;61160 TRUN;2;06103189;Association de la MFREO de Trun;;;2020-09-29;0.0321808342965171;48.8419847707418;391;06101154;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;vimoutiers;61_vimoutiers;12947;0611117H;0611117H;;mfr.vimoutiers@mfr.asso.fr;mfr.vimoutiers;28;Normandie;61;Orne;MFREO de Vimoutiers;MFREO de Vimoutiers;1999-09-01;;mfrvimoutiers.com;0233390507;mfr.vimoutiers;0233394546;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78098562800012;MAISON FAMILIALE RURALE DE VIMOUTIERS;Oui;Non;Oui;Oui;61508;VIMOUTIERS;MFREO DE VIMOUTIERS;;;5 AVENUE DU GENERAL DE GAULLE;;61120 VIMOUTIERS;MFREO DE VIMOUTIERS;;;5 AVENUE DU GENERAL DE GAULLE;;61120 VIMOUTIERS;2;06102892;Association de la MFREO de Vimoutiers;;;2020-09-29;0.197311;48.930123;388;06100857;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
