"id_libelle_diplome";"formation_diplome";"libelle_diplome";"abreviation_diplome";"libelle_long";"niveau";"fm";"archive"
"2832";"32025415";"BTS CONCEPT.& REAL.CHAUDRONNERIE IND.";"BTS";"CONCEPTION ET REALISATION EN CHAUDRONNERIE INDUSTRIELLE (BTS)";"3";"0";"0"
"2833";"32025416";"BTS ARCHIT. METAL : CONCEPT. REALIS.";"BTS";"ARCHITECTURES EN METAL : CONCEPTION ET REALISATION (BTS)";"3";"0";"0"
"2834";"32025515";"BTS ELECTROTECHNIQUE";"BTS";"ELECTROTECHNIQUE (BTS)";"3";"0";"0"
"2835";"32025516";"BTS SYST.NUMER. OPT.B ELECTRON.&COM.";"BTS";"SYSTEMES NUMERIQUES OPTION B : ELECTRONIQUE ET COMMUNICATIONS (BTS)";"3";"0";"0"
"2836";"32025517";"BTSMCM-NIV MAN BTS MAINT. SYST. ELEC. NAVALS";"BTSMCM-NIV";"MAINTENANCE DES SYSTEMES ELECTRO-NAVALS CLASSE DE MISE A NIVEAU (BTSM)";"3";"0";"0"
"2837";"32025518";"BTSM MAINTEN. SYSTEMES ELECTRO-NAVALS";"BTSM";"MAINTENANCE DES SYSTEMES ELECTRO-NAVALS (BTSM)";"3";"0";"0"
"2838";"32025519";"BTS SYSTEMES PHOTONIQUES";"BTS";"SYSTEMES PHOTONIQUES (BTS)";"3";"0";"0"
"2839";"32031102";"BTS TRANSPORT ET PRESTAT. LOGISTIQUES";"BTS";"TRANSPORT ET PRESTATION LOGISTIQUES (BTS)";"3";"0";"0"
"2840";"32031103";"BTS GEST. TRANSP. & LOGIST. ASSOCIEE";"BTS";"GESTION DES TRANSPORTS ET LOGISTIQUE ASSOCIEE (BTS)";"3";"0";"0"
"2841";"32031209";"BTS MANAGEMENT  UNITES COMMERCIALES";"BTS";"MANAGEMENT DES UNITES COMMERCIALES (BTS)";"3";"0";"0"
"2842";"32031211";"BTS COMMERCE INTERNATIO. REF.EUROPEEN";"BTS";"COMMERCE INTERNATIONAL A REFERENTIEL COMMUN EUROPEEN (BTS)";"3";"0";"0"
"2843";"32031212";"BTS NEGO. ET DIGITAL. RELATION CLIENT";"BTS";"NEGOCIATION ET DIGITALISATION DE LA RELATION CLIENT (BTS)";"3";"0";"0"
"2844";"32031213";"BTS MANAGEMENT COMMERC. OPERATIONNEL";"BTS";"MANAGEMENT COMMERCIAL OPERATIONNEL (BTS)";"3";"0";"0"
"2845";"32031309";"BTS PROFESSIONS IMMOBILIERES";"BTS";"PROFESSIONS IMMOBILIERES (BTS)";"3";"0";"0"
"2846";"32031310";"BTS BANQUE CONSEIL.CLIENT.PARTICULIER";"BTS";"BANQUE, CONSEILLER DE CLIENTELE (PARTICULIERS) (BTS)";"3";"0";"0"
"2847";"32031311";"BTS ASSURANCE";"BTS";"ASSURANCE (BTS)";"3";"0";"0"
"2848";"32031408";"BTS COMPTABILITE ET GESTION";"BTS";"COMPTABILITE ET GESTION (BTS)";"3";"0";"0"
"2849";"32031409";"BTS GESTION DE LA PME";"BTS";"GESTION DE LA PME (BTS)";"3";"0";"0"
"2850";"32032002";"BTS COMMUNICATION";"BTS";"COMMUNICATION (BTS)";"3";"0";"0"
"2851";"32032105";"BTS DESIGN COMMUNIC.: ESPACE & VOLUME";"BTS";"DESIGN DE COMMUNICATION : ESPACE ET VOLUME (BTS)";"3";"0";"0"
"2852";"32032208";"BTS EDITION";"BTS";"EDITION (BTS)";"3";"0";"0"
"2853";"32032209";"BTS ETUD.REAL.PROJ.COM. 1E AN. COMMUN";"BTS";"ETUDES DE REALISATION D'UN PROJET DE COMMUNICATION BTS 1ERE ANNEE COMMUNE";"3";"0";"0"
"2854";"32032210";"BTS ET.REAL.PR.COM. OPT.A PR. PLURIM.";"BTS";"ETUDES DE REALISATION D'UN PROJET DE COMMUNICATION, OPTION A : ETUDES DE REALISATION DE PRODUITS PLURIMEDIA (BTS)";"3";"0";"0"
"2855";"32032211";"BTS ET.REAL.PR.COM. OPT.B PR.IMPRIMES";"BTS";"ETUDES DE REALISATION D'UN PROJET DE COMMUNICATION, OPTION B : ETUDES DE REALISATION DE PRODUITS IMPRIMES (BTS)";"3";"0";"0"
"2856";"32032325";"BTS PHOTOGRAPHIE";"BTS";"PHOTOGRAPHIE (BTS)";"3";"0";"0"
"2857";"32032326";"BTS DESIGN GRAPH. OP.COM.MED IMPRIMES";"BTS";"DESIGN GRAPHIQUE OPTION A COMMUNICATION ET MEDIAS IMPRIMES (BTS)";"3";"0";"0"
"2858";"32032327";"BTS DESIGN GRAPH. OP.COM.MED. NUMERIQ";"BTS";"DESIGN GRAPHIQUE OPTION B COMMUNICATION ET MEDIAS NUMERIQUES (BTS)";"3";"0";"0"
"2859";"32032328";"BTS MET.AUDIOVISUEL OPT.GEST.PRODUCT.";"BTS";"METIERS DE L'AUDIOVISUEL OPTION GESTION DE LA PRODUCTION (BTS)";"3";"0";"0"
"2860";"32032329";"BTS MET.AUDIOVISUEL OPT.METIERS.IMAGE";"BTS";"METIERS DE L'AUDIOVISUEL OPTION METIERS DE L'IMAGE (BTS)";"3";"0";"0"
"2861";"32032330";"BTS MET.AUDIOVISUEL OPT. METIERS SON";"BTS";"METIERS DE L'AUDIOVISUEL OPTION METIERS DU SON (BTS)";"3";"0";"0"
"2862";"32032331";"BTS MET.AUDIOV.OP.TECH.ING.EXP.EQUIP.";"BTS";"METIERS DE L'AUDIOVISUEL OPTION TECHNIQUES D'INGENIERIE ET EXPLOITATION DES EQUIPEMENTS (BTS)";"3";"0";"0"
"2863";"32032332";"BTS MET.AUDIOV.OPT.MET.MONT.POSTPROD.";"BTS";"METIERS DE L'AUDIOVISUEL OPTION METIERS DU MONTAGE ET DE LA POSTPRODUCTION (BTS)";"3";"0";"0"
"2864";"32032409";"BTS SUPPORT A L'ACTION MANAGERIALE";"BTS";"SUPPORT A L'ACTION MANAGERIALE (BTS)";"3";"0";"0"
"2865";"32032609";"BTS SERV.INFORMATIQ.ORGAN.1ERE ANNEE";"BTS";"SERVICES INFORMATIQUES AUX ORGANISATIONS BTS 1ERE ANNEE";"3";"0";"0"
"2866";"32032610";"BTS SERV.INFORMATIQ.ORGAN.OPT.SISR";"BTS";"SERVICES INFORMATIQUES AUX ORGANISATIONS OPTION A SOLUTIONS D'INFRASTRUCTURE, SYSTEMES ET RESEAUX (BTS)";"3";"0";"0"
"2867";"32032611";"BTS SERV.INFORMATIQ.ORGAN.OPT.SLAM";"BTS";"SERVICES INFORMATIQUES AUX ORGANISATIONS OPTION B SOLUTIONS LOGICIELLES ET APPLICATIONS METIERS (BTS)";"3";"0";"0"
"2868";"32033001";"BTS SERVICES & PREST.SANIT.& SOCIAL";"BTS";"SERVICES ET PRESTATIONS DES SECTEURS SANITAIRE ET SOCIAL (BTS)";"3";"0";"0"
"2869";"32033103";"BTS DIETETIQUE";"BTS";"DIETETIQUE (BTS)";"3";"0";"0"
"2870";"32033104";"BTS PROTHESISTE ORTHESISTE";"BTS";"PROTHESISTE ORTHESISTE (BTS)";"3";"0";"0"
"2871";"32033105";"BTS PODO-ORTHESISTE";"BTS";"PODO-ORTHESISTE (BTS)";"3";"0";"0"
"2872";"32033107";"BTS OPTICIEN LUNETIER";"BTS";"OPTICIEN LUNETIER (BTS)";"3";"0";"0"
"2873";"32033109";"BTS ANALYSES DE BIOLOGIE MEDICALE";"BTS";"ANALYSES DE BIOLOGIE MEDICALE (BTS)";"3";"0";"0"
"2874";"32033110";"BTS PROTHESISTE DENTAIRE";"BTS";"PROTHESISTE DENTAIRE (BTS)";"3";"0";"0"
"2875";"32033204";"BTS ECONOMIE SOCIALE FAMILIALE ESF";"BTS";"ECONOMIE SOCIALE ET FAMILIALE (BTS)";"3";"0";"0"
"2876";"32033205";"DCESF CONSEILLER ECO.SOCIALE & FAMILIAL";"DCESF";"CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE (DIPLÔME D'ETAT)";"3";"0";"0"
"2877";"32033420";"BTS TOURISME";"BTS";"TOURISME (BTS)";"3";"0";"0"
"2878";"32033421";"BTS CM-NIV MISE A NIVEAU HOTEL.RESTAURATION";"BTS CM-NIV";"HOTELLERIE RESTAURATION (CLASSE DE MISE A NIVEAU)";"3";"0";"0"
"2879";"32033422";"BTS MANAGEMENT HOTEL.-REST. 1E AN.COM";"BTS";"MANAGEMENT EN HOTELLERIE-RESTAURATION BTS 1ERE ANNEE COMMUNE";"3";"0";"0"
"2880";"32033423";"BTS MANAG. HOTEL.REST. OPT.A RESTAUR.";"BTS";"MANAGEMENT EN HOTELLERIE-RESTAURATION OPTION A MANAGEMENT D'UNITE DE RESTAURATION (BTS)";"3";"0";"0"
"2881";"32033424";"BTS MANAG. HOTEL.REST. OPT.B PR.CULIN";"BTS";"MANAGEMENT EN HOTELLERIE-RESTAURATION OPTION B MANAGEMENT D'UNITE DE PRODUCTION CULINAIRE (BTS)";"3";"0";"0"
"2882";"32033425";"BTS MANAG. HOTEL.REST. OPT.C HEBERG.";"BTS";"MANAGEMENT EN HOTELLERIE-RESTAURATION OPTION C MANAGEMENT D'UNITE D'HEBERGEMENT (BTS)";"3";"0";"0"
"2883";"32033426";"BTS TOURISME";"BTS";"TOURISME (BTS)";"3";"0";"0"
"2884";"32033603";"BTS MET. ESTH.COSM.PARF. OPT.A MANAG.";"BTS";"METIERS DE L'ESTHETIQUE-COSMETIQUE-PARFUMERIE, OPTION A : MANAGEMENT (BTS)";"3";"0";"0"
"2885";"32033604";"BTS MET. ESTH.COSM.PARF. OPT.B MARQ.";"BTS";"METIERS DE L'ESTHETIQUE-COSMETIQUE-PARFUMERIE, OPTION B : FORMATION-MARQUES (BTS)";"3";"0";"0"
"2886";"32033605";"BTS MET. ESTH.COSM.PARF. OPT.C COSM.";"BTS";"METIERS DE L'ESTHETIQUE-COSMETIQUE-PARFUMERIE, OPTION C : COSMETOLOGIE (BTS)";"3";"0";"0"
"2887";"32033606";"BTS MET. EST.COS.PAR. 1E ANN. COMM.";"BTS";"METIERS DE L'ESTHETIQUE-COSMETIQUE-PARFUMERIE BTS 1ERE ANNEE COMMUNE";"3";"0";"0"
"2888";"32033607";"BTS METIERS DE LA COIFFURE";"BTS";"METIERS DE LA COIFFURE (BTS)";"3";"0";"0"
"2889";"32034303";"BTS ENVIRONNEMENT NUCLEAIRE";"BTS";"ENVIRONNEMENT NUCLEAIRE (BTS)";"3";"0";"0"
"2890";"32034304";"BTS MET. DES SERV. A L'ENVIRONNEMENT";"BTS";"METIERS DES SERVICES A L'ENVIRONNEMENT (BTS)";"3";"0";"0"
"2891";"32034501";"BTS NOTARIAT";"BTS";"NOTARIAT (BTS)";"3";"0";"0"
"2892";"32113301";"DMA CINEMA D'ANIMATION";"DMA";"CINEMA D'ANIMATION (DMA)";"3";"0";"0"
"2893";"32122301";"DMA ART DU BIJOU ET DU JOYAU";"DMA";"ART DU BIJOU ET DU JOYAU (DMA)";"3";"0";"0"
"2894";"32122401";"DMA TEXTIL.CERAMIQ: CERAM.ARTISANALE";"DMA";"TEXTILES ET CERAMIQUES OPTION : ARTS DE LA CERAMIQUE ARTISANALE (DMA)";"3";"0";"0"
"2895";"32122402";"DMA DECOR ARCHITECT.OPT.VERRE CRISTAL";"DMA";"DECOR ARCHITECTURAL OPTION ARTS DU VERRE ET DU CRISTAL (DMA)";"3";"0";"0"
"2896";"32123001";"DMA HABITAT : DECORS ET MOBILIERS";"DMA";"HABITAT OPTION : DECORS ET MOBILIERS (DMA)";"3";"0";"0"
"2897";"32123002";"DMA HABITAT : ORNEMENTS ET OBJETS";"DMA";"HABITAT OPTION : ORNEMENTS ET OBJETS (DMA)";"3";"0";"0"
"2898";"32123003";"DMA DECOR ARCHI_A:TRAITEMENT PLASTIQ";"DMA";"DECOR ARCHITECTURAL OPT.A : DOMAINE DU TRAITEMENT PLASTIQUE ET DE LA TRANSPARENCE (DMA)";"3";"0";"0"
"2899";"32123004";"DMA DECOR ARCHI_B: DECOR DU MUR";"DMA";"DECOR ARCHITECTURAL OPTION B : DOMAINE DU DECOR DU MUR (DMA)";"3";"0";"0"
"2900";"32123005";"DMA DECOR ARCHI_C: METAL";"DMA";"DECOR ARCHITECTURAL OPTION C : DOMAINE DU METAL (DMA)";"3";"0";"0"
"2901";"32123006";"DMA DECOR ARCHI_D: MATERX SYNTHESE";"DMA";"DECOR ARCHITECTURAL OPTION D : DOMAINE DES MATERIAUX DE SYNTHESE (DMA)";"3";"0";"0"
"2902";"32123409";"DMA LUTHERIE";"DMA";"LUTHERIE (DMA)";"3";"0";"0"
"2903";"32123410";"DMA HABITAT OPT.RESTAURATION MOBILIER";"DMA";"HABITAT OPTION RESTAURATION DE MOBILIER (DMA)";"3";"0";"0"
"2904";"32123411";"DMA FACTURE INSTRUMENTALE : ACCORDEON";"DMA";"FACTURE INSTRUMENTALE OPTION ACCORDEON (DMA)";"3";"0";"0"
"2905";"32123412";"DMA FACTURE INSTRUMENTALE : GUITARE";"DMA";"FACTURE INSTRUMENTALE OPTION GUITARE (DMA)";"3";"0";"0"
"2906";"32123413";"DMA FACTURE INSTRUMENTALE : PIANO";"DMA";"FACTURE INSTRUMENTALE OPTION PIANO (DMA)";"3";"0";"0"
"2907";"32124101";"DMA TEXTIL.CERAMIQUE:ARTS TEXTILES";"DMA";"TEXTILES ET CERAMIQUES OPTION : ARTS TEXTILES (DMA)";"3";"0";"0"
"2908";"32124204";"DMA OPTION COSTUMIER REALISATEUR";"DMA";"COSTUMIER REALISATEUR (DMA)";"3";"0";"0"
"2909";"32125101";"DMA HORLOGERIE";"DMA";"HORLOGERIE (DMA)";"3";"0";"0"
"2910";"32125401";"DMA FACTURE INSTRU:INSTRUMENTS A VENT";"DMA";"FACTURE INSTRUMENTALE OPTION INSTRUMENTS A VENT (DMA)";"3";"0";"0"
"2911";"32132205";"DMA ARTS GRAPHIQUES OPT.GRAVURE";"DMA";"ARTS GRAPHIQUES OPTION :  GRAVURE (DMA)";"3";"0";"0"
"2912";"32132206";"DMA ARTS GRAPHIQ. OPT.RELIURE DORURE";"DMA";"ARTS GRAPHIQUES OPTION : RELIURE DORURE (DMA)";"3";"0";"0"
"2913";"32132207";"DMA ARTS GRAPHIQUES OPT.ILLUSTRATION";"DMA";"ARTS GRAPHIQUES OPTION : ILLUSTRATION (DMA)";"3";"0";"0"
"2914";"32132208";"DMA ARTS GRAPHIQ. OPT. TYPOGRAPHIE";"DMA";"ARTS GRAPHIQUES OPTION : TYPOGRAPHIE (DMA)";"3";"0";"0"
"2915";"32132301";"DMA CIRQUE";"DMA";"CIRQUE (DMA)";"3";"0";"0"
"2916";"32132313";"DMA MARIONNETTE";"DMA";"MARIONNETTE (DMA)";"3";"0";"0"
"2917";"32132316";"DMA REGIE DU SPECTACLE OPTION LUMIERE";"DMA";"REGIE DU SPECTACLE OPTION LUMIERE (DMA)";"3";"0";"0"
"2918";"32132317";"DMA REGIE DU SPECTACLE OPTION SON";"DMA";"REGIE DU SPECTACLE OPTION SON (DMA)";"3";"0";"0"
"2919";"32199999";"DMA FORMATION NON SPECIFIEE";"DMA";"SPECIALITES NON SPECIFIEES";"3";"0";"0"
"2920";"32222702";"DNTS MAINTENANCE NUCLEAIRE";"DNTS";"MAINTENANCE NUCLEAIRE (DNTS)";"3";"0";"0"
"2921";"32225202";"DIP3 EXPERT EN AUTOMOBILE";"DIP3";"EXPERT EN AUTOMOBILE (DIPLOME)";"3";"0";"0"
"2922";"32233109";"DTS IMAGERIE MEDICALE RADIOLO.THERAP.";"DTS";"IMAGERIE MEDICALE ET RADIOLOGIE THERAPEUTIQUE (DIPLOME DE TECHNICIEN SUPERIEUR EN) - (DTS)";"3";"0";"0"
"2923";"32299999";"DNTS SPECIALITE NON SPECIFIEE";"DNTS";"SPECIALITES NON SPECIFIEES";"3";"0";"0"
"2924";"32321007";"BTSA GENIE DES EQUIPEMENTS AGRICOLES";"BTSA";"GENIE DES EQUIPEMENTS AGRICOLES (BTSA)";"3";"0";"0"
"2925";"32321011";"BTSA DEV AGRICULTURE REGIONS CHAUDES";"BTSA";"DEVELOPPEMENT DE L'AGRICULTURE DES REGIONS CHAUDES (BTSA)";"3";"0";"0"
"2926";"32321012";"BTSA STA PRODUITS CEREALIERS";"BTSA";"SCIENCES ET TECHNOLOGIES DES ALIMENTS SPE PRODUITS CEREALIERS (BTSA)";"3";"0";"0"
"2927";"32321013";"BTSA TECHNICO-COMMERCIAL";"BTSA";"TECHNICO-COMMERCIAL (BTSA)";"3";"0";"0"
"2928";"32321014";"BTSA ANALYSE CDTE STRAT ENTREP AG ACSE";"BTSA";"ANALYSE, CONDUITE ET STRATEGIE DE L'ENTREPRISE AGRICOLE (ACSE) (BTSA)";"3";"0";"0"
"2929";"32321111";"BTSA PRODUCTION HORTICOLE";"BTSA";"PRODUCTION HORTICOLE (BTSA)";"3";"0";"0"
"2930";"32321112";"BTSA VITICULTURE OENOLOGIE";"BTSA";"VITICULTURE OENOLOGIE (BTSA)";"3";"0";"0"
"2931";"32321113";"BTSA AGRO-PROD VEGETALES";"BTSA";"AGRONOMIE- PRODUCTIONS VEGETALES (BTSA)";"3";"0";"0"
"2932";"32321205";"BTSA PRODUCTIONS ANIMALES";"BTSA";"PRODUCTIONS ANIMALES (BTSA)";"3";"0";"0"
"2933";"32321206";"BTSA AQUACULTURE";"BTSA";"AQUACULTURE (BTSA)";"3";"0";"0"
"2934";"32321304";"BTSA GESTION FORESTIERE";"BTSA";"GESTION FORESTIERE (BTSA)";"3";"0";"0"
"2935";"32321308";"BTSA GES-PROTEC-NATURE";"BTSA";"GESTION ET PROTECTION DE LA NATURE (BTSA)";"3";"0";"0"
"2936";"32321401";"BTSA AMENAGEMENTS PAYSAGERS";"BTSA";"AMENAGEMENTS PAYSAGERS (BTSA)";"3";"0";"0"
"2937";"32322111";"BTSA ANALYSES AGRI BIOLOG ET BIOTECHNO ANABIOTECH";"BTSA";"ANALYSES AGRICOLES BIOLOGIQUES ET BIOTECHNOLOGIQUES (BTSA)";"3";"0";"0"
"2938";"32322112";"BTSA STA PRODUITS LAITIERS";"BTSA";"SCIENCES ET TECHNOLOGIES DES ALIMENTS SPE PRODUITS LAITIERS (BTSA)";"3";"0";"0"
"2939";"32322113";"BTSA STA ALIMENTS PROCESSUS TECHNO";"BTSA";"SCIENCES ET TECHNOLOGIES DES ALIMENTS SPE ALIMENTS ET PROCESSUS TECHNOLOGIQUES (BTSA)";"3";"0";"0"
"2940";"32322114";"BTSA STA VIANDES PROD PECHE";"BTSA";"SCIENCES ET TECHNOLOGIES DES ALIMENTS SPE VIANDES ET PRODUITS DE LA PECHE (BTSA)";"3";"0";"0"
"2941";"32330001";"BTSA DEV ANIM TERR RURAUX";"BTSA";"DEVELOPPEMENT, ANIMATION DES TERRITOIRES RURAUX (BTSA)";"3";"0";"0"
"2942";"32334302";"BTSA GESTION-MAITRISE-EAU";"BTSA";"GESTION ET MAITRISE DE L'EAU (BTSA)";"3";"0";"0"
"2943";"33633501";"DE JEPS DE JEPS ANIMATION SOCIO-EDUC";"DE JEPS";"DIPLOME D'ETAT DE LA JEUNESSE, DE L'EDUCATION POPULAIRE ET DU SPORT SPE ANIMATION SOCIO-EDUCATIVE OU CULTURELLE ( DE JEPS)";"3";"0";"0"
"2944";"33633502";"DE JEPS DE JEPS PERFECTIONNEMENT SPORTIF";"DE JEPS";"DIPLOME D'ETAT DE LA JEUNESSE, DE L'EDUCATION POPULAIRE ET DU SPORT SPE PERFECTIONNEMENT SPORTIF ( DE JEPS)";"3";"0";"0"
"2945";"34632601";"DIP3-CNAM TECHNICIEN(ENE) DEVELOPPEUR(EUSE)";"DIP3-CNAM";"TECHNICIEN(ENE) DEVELOPPEUR(EUSE) (CNAM)";"3";"0";"0"
"2946";"34633101";"DIP3-CNAM ASSIST SANTE SECURITE TRAVAIL";"DIP3-CNAM";"ASSISTANT(E) EN SANTE ET SECURITE AU TRAVAIL (CNAM)";"3";"0";"0"
"2947";"35011102";"DUT SCIENCES ET GENIE DES MATERIAUX";"DUT";"SCIENCES ET GENIE DES MATERIAUX  (DUT)";"3";"0";"0"
"2948";"35011103";"DUT MESURES PHYSIQUES";"DUT";"MESURES PHYSIQUES (DUT)";"3";"0";"0"
"2949";"35011402";"DUT STAT ET INFO DECISIONNELLE";"DUT";"STATISTIQUE ET INFORMATIQUE DECISIONNELLE (DUT)";"3";"0";"0"
"2950";"35011601";"DUT CHIMIE CHIMIE ANALYTIQUE SYNTHESE";"DUT";"CHIMIE OPTION CHIMIE ANALYTIQUE ET DE SYNTHESE (DUT)";"3";"0";"0"
"2951";"35011602";"DUT CHIMIE - CHIMIE DES MATERIAUX";"DUT";"CHIMIE OPTION CHIMIE DES MATERIAUX (DUT)";"3";"0";"0"
"2952";"35011603";"DUT CHIMIE (ANNEE COMMUNE)";"DUT";"CHIMIE  (DUT ANNEE COMMUNE)";"3";"0";"0"
"2953";"35011805";"DUT GENIE BIO (ANNEE COMMUNE)";"DUT";"GENIE BIOLOGIQUE (DUT ANNEE COMMUNE)";"3";"0";"0"
"2954";"35011806";"DUT GENIE BIO - ANALYS BIO ET BIOCHIM";"DUT";"GENIE BIOLOGIQUE OPTION ANALYSES BIOLOGIQUES ET BIOCHIMIQUES (DUT)";"3";"0";"0"
"2955";"35011807";"DUT GENIE BIO - IND AGROALIM";"DUT";"GENIE BIOLOGIQUE OPTION INDUSTRIES AGROALIMENTAIRES ET BIOLOGIQUES (DUT)";"3";"0";"0"
"2956";"35011808";"DUT GENIE BIO - AGRONOMIE";"DUT";"GENIE BIOLOGIQUE OPTION AGRONOMIE (DUT)";"3";"0";"0"
"2957";"35011809";"DUT GENIE BIO - GENIE DE ENVIRONNEMT";"DUT";"GENIE BIOLOGIQUE OPTION GENIE DE L ENVIRONNEMENT (DUT)";"3";"0";"0"
"2958";"35020006";"DUT GENIE INDUSTRIEL ET MAINTENANCE";"DUT";"GENIE INDUSTRIEL ET MAINTENANCE GIM (DUT)";"3";"0";"0"
"2959";"35020007";"DUT QLIO : QUAL,LOGIS INDUS ORGANISAT";"DUT";"QUALITE, LOGISTIQUE INDUSTRIELLE ET ORGANISATION (DUT)";"3";"0";"0"
"2960";"35022210";"DUT CHIMIE - CHIMIE INDUSTRIELLE";"DUT";"CHIMIE OPTION CHIMIE INDUSTRIELLE (DUT)";"3";"0";"0"
"2961";"35022211";"DUT GENIE CHIMIQ PROCEDE (AN. COMMU)";"DUT";"GENIE CHIMIQUE, GENIE DES PROCEDES (DUT ANNEE COMMUNE)";"3";"0";"0"
"2962";"35022212";"DUT GENIE CHIMIQ PROC - PROCEDES";"DUT";"GENIE CHIMIQUE, GENIE DES PROCEDES OPTION PROCEDES (DUT)";"3";"0";"0"
"2963";"35022213";"DUT GENIE CHIMIQ PROC- BIO-PROCEDES";"DUT";"GENIE CHIMIQUE, GENIE DES PROCEDES OPTION BIO-PROCEDES (DUT)";"3";"0";"0"
"2964";"35022701";"DUT GENIE THERMIQUE ET ENERGIE";"DUT";"GENIE THERMIQUE ET ENERGIE  (DUT)";"3";"0";"0"
"2965";"35023001";"DUT GENIE CIVIL -CONSTRUCTION DURABLE";"DUT";"GENIE CIVIL - CONSTRUCTION DURABLE (DUT)";"3";"0";"0"
"2966";"35025101";"DUT GENIE MECANIQUE ET PRODUCTIQUE";"DUT";"GENIE MECANIQUE ET PRODUCTIQUE GMP (DUT)";"3";"0";"0"
"2967";"35025506";"DUT GENIE ELEC INFO IND";"DUT";"GENIE ELECTRIQUE ET INFORMATIQUE INDUSTRIELLE GEII (DUT)";"3";"0";"0"
"2968";"35031001";"DUT GEA GEST. MANAGMT ORGANISATIONS";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS GEA OPTION GESTION ET MANAGEMENT DES ORGANISATIONS (DUT)";"3";"0";"0"
"2969";"35031002";"DUT GEA GEST. COMPTABLE FINANCIERE";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS GEA OPTION GESTION COMPTABLE ET FINANCIERE (DUT)";"3";"0";"0"
"2970";"35031004";"DUT GACO GEST ADM COMM ORGANISATIONS";"DUT";"GESTION ADMINISTRATIVE ET COMMERCIALE  DES ORGANISATIONS (DUT)";"3";"0";"0"
"2971";"35031005";"DUT GEA (ANNEE COMMUNE)";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS GEA (DUT ANNEE COMMUNE)";"3";"0";"0"
"2972";"35031102";"DUT GESTION LOGISTIQUE TRANSPORT";"DUT";"GESTION LOGISTIQUE ET TRANSPORT (DUT)";"3";"0";"0"
"2973";"35031103";"DUT PACKAGING EMBALLAGE CONDITIONNEMT";"DUT";"PACKAGING EMBALLAGE ET CONDITIONNEMENT (DUT)";"3";"0";"0"
"2974";"35031201";"DUT TECHNIQUES DE COMMERCIALISATION";"DUT";"TECHNIQUES DE COMMERCIALISATION  (DUT)";"3";"0";"0"
"2975";"35031202";"DUT TC - C3SI";"DUT";"TECHNIQUES DE COMMERCIALISATION  ORIENTATION COMMERCIALISATION DES SYSTEMES, SOLUTIONS ET SERVICES INDUSTRIELS (DUT)";"3";"0";"0"
"2976";"35031501";"DUT GEA GEST. RESSOURCES HUMAINES";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS GEA OPTION GESTION DES RESSOURCES HUMAINES (DUT)";"3";"0";"0"
"2977";"35032002";"DUT METIERS MULTIMEDIA INTERNET";"DUT";"METIERS DU MULTIMEDIA ET DE L'INTERNET   (DUT)";"3";"0";"0"
"2978";"35032003";"DUT INFO COM COMM ORGANISATIONS";"DUT";"INFORMATION COMMUNICATION OPTION COMMUNICATION DES ORGANISATIONS (DUT)";"3";"0";"0"
"2979";"35032101";"DUT INFO COM JOURNALISME";"DUT";"INFORMATION COMMUNICATION OPTION JOURNALISME (DUT)";"3";"0";"0"
"2980";"35032102";"DUT INFO COM PUBLICITE";"DUT";"INFORMATION COMMUNICATION OPTION PUBLICITE (DUT)";"3";"0";"0"
"2981";"35032202";"DUT INFO COM METIERS LIVRE PATRIMOINE";"DUT";"INFORMATION COMMUNICATION OPTION METIERS DU LIVRE ET DU PATRIMOINE(DUT)";"3";"0";"0"
"2982";"35032502";"DUT INFO COM INFO NUMERIQUE DANS ORGA";"DUT";"INFORMATION COMMUNICATION OPTION INFORMATION NUMERIQUE DANS LES ORGANISATIONS (DUT)";"3";"0";"0"
"2983";"35032605";"DUT INFORMATIQUE";"DUT";"INFORMATIQUE (DUT)";"3";"0";"0"
"2984";"35032608";"DUT RESEAUX ET TELECOMMUNICATIONS";"DUT";"RESEAUX ET TELECOMMUNICATIONS (DUT)";"3";"0";"0"
"2985";"35033003";"DUT CARR SOC SERVICES A LA PERSONNE";"DUT";"CARRIERES SOCIALES OPTION SERVICES A LA PERSONNE (DUT)";"3";"0";"0"
"2986";"35033102";"DUT GENIE BIO - DIETETIQUE";"DUT";"GENIE BIOLOGIQUE OPTION DIETETIQUE (DUT)";"3";"0";"0"
"2987";"35033103";"DUT AIDE ASSIST MONITORING & MAINTIEN";"DUT";"2A2M AIDE ET ASSISTANCE POUR LE MONITORING ET LE MAINTIEN A DOMICILE (DUT)";"3";"0";"0"
"2988";"35033201";"DUT CARR SOC EDUCATION SPECIALISEE";"DUT";"CARRIERES SOCIALES OPTION EDUCATION SPECIALISEE (DUT)";"3";"0";"0"
"2989";"35033202";"DUT CARR SOC ASSISTANCE SOCIALE";"DUT";"CARRIERES SOCIALES OPTION ASSISTANCE SOCIALE (DUT)";"3";"0";"0"
"2990";"35033203";"DUT CARR SOC GESTION URBAINE";"DUT";"CARRIERES SOCIALES OPTION GESTION URBAINE (DUT)";"3";"0";"0"
